identifier,final_title,part_number,date,publisher,pubplace,County1,City1,CitySection1,County2,City2,CitySection2,County3,City3,CitySection3,County4,City4,CitySection4,County5,City5,CitySection5,County6,City6,CitySection6,County7,City7,CitySection7,County8,City8,CitySection8,County9,City9,CitySection9,County10,City10,CitySection10,County11,City11,CitySection11,County12,City12,CitySection12,County13,City13,CitySection13,County14,City14,CitySection14,County15,City15,CitySection15,County16,City16,CitySection16,County17,City17,CitySection17,County18,City18,CitySection18,County19,City19,CitySection19,County20,City20,CitySection20,streets,features
20090323-hopkins-0033,"South Shore, Duquesne Heights, Ridgemont, Beechview",Plate 31,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,South Shore,,,Duquesne Heights,,,Ridgemont,,,Beechview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Banksville ave, Syracuse st, Crest al, Savannah st, Rhode Island st, Mutton al, Clave al, Rhode Island st, Camden st, Albany st, Celses al, New York st, Stowe al, Tusker st, Springfield ave, Hill st, Adolph st, Corinth st, Tropical ave, Spargrove st, Grace st, Woodville ave, Lowe st, McKnight st, Wabash st, Main st, Bradley st, Fingal st, Republic st, Rutledge st, Brown st, Seward st, Greenleaf st, Shannon st, Clarence st, Well st, Edith st, Augusta st, Shannon st, Wyota st, Grandview ave, Crooked al, Orlena al, West Caron st, Lupton st, Sweet Briar st, Virginia ave, Sycamore st, Piermont st, Meridan st, Cohasset st, Ponka al, Pawnee st, Well st, Oneida st, Sioux al, Ridge al, Bigham st, Meta st, Fetterman al, Woodville st, Wilmerding st, Lewis st, Lime st, Elm st, Olympia st, Point View st, Lupton st, Sweet Briar st, Alta al, Alta st, Grace st, Spargrove st, Omaha st, Chivers al, Wildflower st, La Belle st","Ohio River, Monongahela River, Holliday Park, Wabash Pittsburgh Terminal Railroad, West Side Belt Railroad, Little Saw Mill Run Railroad, Pittsburgh, Cincinnati, Chicago & St. Louis Railroad, Pennsylvania Railroad, Duquesne Incline, Point Bridge, Pittsburgh & Lake Erie Railroad"
20090323-hopkins-0034,"Elliot, Duquesne Heights, West End, Westwood, Ridgemont",Plate 32,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Elliot,,,Duquesne Heights,,,West End,,,Westwood,,,Ridgemont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Columbia ave, Kinter st, Wittman st, Albertine al, Jerome st, Hethlon st, Lohrman al, Valora st, Winamac st, Rofoler al, Effingham al, Winona st, Lohrman al, Rambo al, Albertine al, Freewalt st, Kearns rd, Clay way, Thompson way, Manchester way, Hill way, Lampe ave, Burk al, Ida al, Naomi al, Jennings ave, Susanna al, Albany st, Costello st, Old Son al, Steel ave, Springfield ave, Savannah st, Rhode Island st, Clave al, Albany st, Celses al, New York st, Crest al, Syracuse st, Stowe al, Tusker st, Adolph st, Hill st, Rapp al, Abbs al, Costello st, Susanna al, Hillway al, Centre st, Corinth st, Eleanor st, Independence st, Clay way, Kearns rd, Freewalt st, Woodville st, McKnight st, Lowe st, Wabash st, Warden st, Alexander st, Parkway st, Flora st, Greenleaf st, Horner st, Rutledge st, Vaughn st, Llewellyn al, Greenleaf st, Bradley st, Fingal st, Rutledge st, Steuben st, Arnold st, Cratty st, Hassler ave, Gelston st, Cratty st, Lorenz st, Herschel st, Weston st, Karker st, Neidel st, Elbon st, Mallard way, Kildeer way, Linnet way, Elmore way, Hilton st, Hilton way, Mertz st, Nye way, Adell way, Jones al, Jericho way, Lindsay st, Ahmerst st, Calcutta way, Kamewppd st. Winla way, Lester way, Azalia way, Steuben st, Oswin st, Chartiers ave, Attica st, Finch ave, Furley st, Fenton way, Hawkins ave, Quaker way, Wilna way, Bucyrus ave, Rudolph st, Lakewood ave, Uvilla st, Marena st, Avoca way, Palo way, Pollard way, Navaid way, Parnassus way, Reva way, Paula way, Cameron way, Marlow st, Astor way, Averill way, Gibson st, Payne way, Valier way, Fenton way, Ester way, Quinton st, Fairview ave, Attica st, Lethans st, Amherst st, Ernie st, Rosa al, Planet st, Lethans st, Harmer al, Balfour way, Angle st, Corfu st, Elliott st, South Main st, Alexander st, Neptune st, Warden st, Wettengel ave, Baden way, Dedrick way, Cormley way, Knowlton way, McNeal way, Sparta st, Flora st, Greenleaf st, Flora al, Horner st, Rutledge st, Vaughn st, Llewellyn al, Fingal st, Rutledge st, Independence st","Wabash Pittsburgh Terminal Railroad, Little Saw Mill Run Railroad, West End Park, Saw Mill Run, Iron Viaduct, Pittsburgh & Lake Erie Railroad, Pennsylvania Railroad, Pittsburgh, Cincinnati, Chicago & St. Louis Railroad, Ohio River, St. Martin's Cemetery Roman Catholic"
20090323-hopkins-0035,"Sheraden, Crafton Heights, Esplen",Plate 33,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Sheraden,,,Crafton Heights,,,Esplen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Superior st, Middletown rd, Acasto al, Chartiers ave, Pine al, Creve al, Krupp st, Centralia ave, Prosser al, Pilgrim st, Oltman st, Isoline st, Alona al, Orator st, Gilpen al, Haas st, Cream al, Elm st, Frankfort st, Arkano al, Universal st, Elopia st, Aerie al, Detting st, Huxley st, Ashtola al, Lundy st, Criss st, Apex al, Moyer st, Allendale ave, Jeffers st, Eliska st, Angora al, Tuxedo st, National st, Swentzel way, Thayer st, Ladoga st, Avis al, Fadette st, Faronia st, Wynett st, Jeffers st, Faulkner st, Garfield ave, Kelvin st, Pritchard st, Mutual st, Short st, Humphrey st, Madison st, Hoover st, Aschenez st, Emporia st, Newcomer st, Turbett st, Tyndall st, Vinton st, Hillsboro st, Briscoe st, Citadel st, Lanpark st, Chetora st, Francisco st, Canopolis st, Hartley st, Tweed st, Redmona al, Furman al, School st, Oltman st, Ramsey st, Faust st, Swatsworth st, Allendorf st, Fairdale st, Sutherland st, St. Clair st, Frontenac st, Municipal st, Straka st, Fusion ave, Toledo st, Litchfield st, Swaney st, Cierro al, Fairston st, Oliffe st, Cana al, Irene st, India st, Dubois st, Slope st, Surban ave, Wyncotte st, Mercer st, Colwyn st, Sherwood ave, Thornton st, Robina ave, Alden ave, Donald st, Boulent ave, Hillsboro st, Ridge st, Bergman st, Ashlyn ave, Lanois st, Slopest, Stafford st, Narcissus st, Motor st, Menges st, Stadium st, Parson st, Christy ave, Glen Mawr ave, Bostwick st, Boulder al, Wyncotte st, Merwyn ave, Zephyr ave, Minton st, Hammond st, Adan st, Esplen st, Narrow way, Joslyn  st,  Grape al, Strickler st, Brunot ave, George st, Sacramento ave, Olive al, Saratoga st, Gildrow st, Pauline st, Plum al, David st, Fernwood st, Florien st, Radcliffe st, Oregon st, Tabor st, Buttonwood ave, Sagamore st, Beech al, Hazel al, Walcott st, Sloan st, West Carson st, Earl st, Quince al, Bell al, Frustum st, Front al, Saginaw st, Sanford st, Cherry al, Brunot ave, Naples ave, Calumet st, Broad st, Short st, Phillips st, Telford st, Edgecliff st, Converse st, Fronona al, Wyckoff st, Hammond st, Glascow st, Wyatt al, Eboda al, Writt al, Brevet al, Brooch al, View st, Otterson ave, Conestoga ave, Warwick st, Hunt st, Revers st, Corliss st, Rudo st, Danley st","Chartiers Creek, Ohio River, Brunot's Island, Pittsburgh & Lake Erie Railroad, Pittsburgh Cincinnati Chicago & St. Louis Railway, Ohio Connecting Railroad, Duff Branch of Ohio Connecting Railroad, Ohio Connecting Railroad Bridge, Hollywood Cemetery"
20090323-hopkins-0036,"Chateau, Manchester, North Shore, Allegheny West",Plate 34,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Chateau,,,Manchester,,,North Shore,,,Allegheny West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood st, Beaver st, Fayette st, Preble st, Market st, Laurel al, Pennsylvania ave, Sheffield st, Fayette st, Page st, Hopkins st, Western ave, Kentucky ave, Ridge ave, South ave, Chartiers st, Mulberry st, Hamlin st, Faulkner st, Stewart st, Manhattan st, Carson st, Fulton st, Frazier st, Bidwell st, Rebecca st, Miller st, Salma st, Belmont ave, Blake st, Evans al, Manilla al, Walker st, Brown  st, Windsor st, Shields st, Lincoln ave, Reed st, Abdell st, Bailiff al, Cabinet st, Beymer al, Allegheny ave, Grant ave, Oak al, Braddock st, Bouquet st, North ave, Beech st, Douglas pl, Buttercup al, Juno al, Paxton al, Bowen st, Park st, Snowden st, Sturgeon st, Irwin ave, Rope al, Chapel al, Harding st, Caroline st, St. Clair st, Rodgers st, Borland al, Denny st, English al, School st, Craig st, Martin ave, Kilbuck st, Robinson st, Ann st, Lacock st, Corry st, Itasco st, Sherman ave, Marion ave, Coleman st, Bank st, Marburg st, Cliff st, Ohio st, Palo Alto st, Resaca pl, Monterrey st, Buena Vista st, Ellsworth al, Mifflin al, Day al, Fisk st, Winter st, Graham al, S. Main st, Carson st, Taylor ave,","Ohio River, Lake Elizabeth, West Park, Exposition Park, Pittsburgh &  Western Railyard, Baltimore & Ohio Railroad, Saw Mill Run,  Pittsburgh, Fort Wayne & Chicago Railroad, Pennsylvania Railroad, Humboldt Monument, Washington Monument"
20090323-hopkins-0037,"North Shore, Allegheny West, Allegheny Center, East Allegheny, Central Northside",Plate 35,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Shore,,,Allegheny West,,,Allegheny Center,,,East Allegheny,,,Central Northside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman ave, North ave, Federal st, Sampson st, Arch st, Race st, Veto st, Geyer al, McKain al, W. Pearl st, Ellsworth al, Barnett al, Esplanade st, Hemlock st, Pearl st, Chislett al, McBrier al, Palmer al, Tate al, Boyle st, Loraine st, Balph al, Sandusky st, Poplar st, Regina al, Middle st, James st, Knoll st, Dunloe st, Linden st, Orchard st, Mound al, Cedar ave, Stockton ave, W. Diamond st, E. Diamond st, Union ave, Montgomery ave, Erie st, Murtland al, Morton st, N. Diamond st, Herron al, East Ohio st, S. Diamond st, Ark al, Hemp al, Wing al, Young al, Parker al, Park way, Craig st, W. Canal st, Darrah st, Balkam st, Bird al, St. Mary's ct, Hope al, Lacock st,  Robinson st, Kilbuck st, Excelsior al, Anderson st, Church ave, Cairo al, Stoddart al, Rose al, Birn al, Penn st, Rampart al, Vine al, Arbuckle al, Factory al, Morgan st, Grantham st, Goodrich st, Scott st, Carlisle al, Bell al, Post al, Hope st, Hickory al, Voeghtly st, Hickory al, Madison ave, Avery st, Liberty st, Washington st, Middle st, Nelson st, Burke al, Virgin al, Third st, Second st, First st, James st, East st, West al, Monitor al, Tower st, Shawnee st, Elenora st, Gerst al, Chesnut st, Vista st, Concord st, O'Hara st, Long al, Green st, Perry st, Pike st, Turner al, Eagle al, Palmer al, Red Oak al, Long al, Blossom al, River ave, Saw Mill al, N. Main st, Carpenter al, S. Canal st, N. Canal st, Back al, Walnut st, Cherry st, Upland al, Sycamore st, Converse al, Garnet al, Lawn al, Spring Garden ave, Goehring st, High st, Sioux al, Basin st, Mobile al, Unity al, Wooster st, Vinial st, Troy Hill rd, Arcola st, Point st, Rickenbach st, Green st, Prospect st, Summit st, Brabec st, Villa st, Water al, Congress st, 17th st, 16th st, 15th st, 14th st, Fountain st","Allegheny River, 16th St Bridge, 9th St Bridge, 7th St Bridge, 6th St Bridge, Pittsburgh & Western Railroad, Pittsburgh, Fort Wayne & Chicago Railroad Bridge, North Park, East Park, Diamond Park, Diamond Park Fountain, Washington Monument,"
20090323-hopkins-0038,"Spring Garden, Spring Hill-City View, Troy Hill",Plate 36,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Troy Hill,,,Spring Garden,,,Spring Hill-City View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"River ave, Upland al, McFadden st, Ohio st, Water al, Lumberman al, Pine st, Saw Mill al, Main st, Carpenter al, Basin st, Gardner st, Spring Garden ave, Water st, Tanner st, Villa st, Tell st, Shiloh st, Angle st, Herman al, Herman st, Buchanan st, Tripod st, Return st, Kilkenbeck st, Adrian st, Homer st, High st, Itin st, Catawba st, Iona st, Diana st, Ivins al, Hill st, Arcola st, Seidle st, Savina st,  Long lane, Rhine st, Buente st, Woessner ave, Steine st, Erk al, Florence st, Lillian ave, Yetta ave, Haslage ave, Hunnel st, Hoffman st, Kamme al, Tinsbury st, Lowry st, Hazel st, Clark st, Overhill st, Downing st, Valentine st, Hamilton st, Hoff st, Troy al, Lager st, Victoria st, Boemig st, Hippely st, Wickline ln, Hetzel st, Robinson rd, Herr st, Jaleppa st, Sand st, Emma st, Lofink st, Elbow st, Ravine st, Pleck st, Forest st, Branch Ravine st, Cowley st, Lowley's ave, Sassafras ln, Verona st, Straub's lane, Ley st, Niggel st, Roessler st, Croft st, Lookout st, Hechelman st, Lautner st, Eggers st, 30th st, 31st st, 33rd st","Allegheny River, Herr's Island, Herr's Dam, Herr's Island Bridge, City Reservoir, German United Evangelical Protestant Cemetery, Western Pennsylvania Railroad, Pittsburgh Junction Railroad Bridge, Baltimore & Ohio Railroad Bridge, Baltimore & Ohio Railroad"
20090323-hopkins-0040,"Chateau, Manchester, California-Kirkbride, Perry South",Plate 38,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Chateau,,,Manchester,,,California-Kirkbride,,,Perry South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood st, Ogden st, Washington ave, Beaver ave, Juniata st, Franklin st, Locust st, Preble ave, Market st, Laurel al, Magnolia al, Latrobe al, Stanton ave, Bayard st, Delaware st, Adams st, Vermont st, Scrip al, Island ave, Orbit st, California ave, Randolph st, West Market st, Ross al, Cowan st, Said st, Newry st, Nixon st, Brady st, Hoffman st, Gladstone st, Wayne st, Knox st, High st, Chartiers st, Manhattan st, Hudson st, New Hudson st, Warner st, Pennsylvania ave, Fulton st, Lake st, Rush st, Haines al, Decatur st, Ward st, George al, Margaret st, Sigel st, Halsey pl, Colorado st, Iowa al, Ashton st, Mohawk st, McCook st, Shad ave, Marshall ave, Gifford st, Woodhouse st, Oregon al, Joliet st, Lemon al, Sedgwick st, Decatur st, Allegheny ave, Bidwell st, Jackson st, Fillmore st, Irwin ave, Fremont rd, Marquis st, McCauslin st, St. Clair st, Dill st, Oakland st, Sumner st, Colfax st, Somerset st, Sweeny st, Kirkpatrick al, Wolf al, Winifred st, St. Mark's pl, Morrison ave, Kirkpatrick st, Logan st, Taggart st, Fremont st, A st, B st, Lamont al, Logan st, Raspberry al, Relief al, Nevada st, Henry st, Brighton pl, Melrose ave, Myrtle st, Clifton Park ave, Farris st, Charles st, Sarah st, Harlan st, Cross st, Snyder st, McKeever ave, Brighton rd, S. Marshall ave, Shady ave","Uniondale Cemetery, Ohio River, Pittsburgh Fort Wayne & Chicago Railroad, Pittsburgh and Western Railroad"
20090323-hopkins-0041,"Marshall-Shadeland, Perry South",Plate 39,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Marshall-Shadeland,,,Perry South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spruce st, Edison st, Wilkins st, Sterling st, Island ave, Preble ave, Ontario st, Refuge st, Paola al, Carter al, Forsythe st, Meirsch st, Humboldt st, Boston st, Bakewell st, Beaver st, California ave, Reserve st, Colorado st, Clarence al, Arizona al, Gifford st, Shady ave, Tempest st, Superior ave, Home st, New Brighton rd, Henricks st, Stayton Ave, Marshall ave, Trimble st, Woodland ter, Thompson st, Bartlett st, Dickson st, Woodland ave, McDonald st, Mella st, Sheriff st, Tustin st, William st, Harold al, Edmond al, Hartman st, Clay Fleming st, Mullins st, William st, Frederick st, Elm st, Schimmer st, Victor st, Brighton ave, Grand ave, Smithton ave, Inglis st, Central ave, Wilson st, Rural ave, McKee st, Hall st, Sorento st, Mart st, Palen way, Mitchell st, Shelby st, Wallace st, Thorn st, Langtry st, Woods Run ave, Geyer ave, Oakwood ave, Complete st, Courtland st, Lecky ave, Gass ave, Beckman st, Stokes ave, Alma st, Reuben st, Leonora st, Minnie al, Richardson ave, Langfitt st, Richardson ave, Clure ave, Sloan st, Antrim st, Fleming ave,  Knapp st, Eckert st, Caldwell st, Bailey st, Nelson st, Kansas al, Cherry st, Rankin st, Preble ave, Petrel st, Matilda st, Hanover st, Wilkins st, Refuge st, Porter st, Sanos al, Forge al, Benton st","Ohio River, Ohio River Back Channel, Brunot Island, Ohio Connecting Railroad Bridge, Ohio Connecting Railroad, Pittsburgh & Western Railroad, Pittsburgh Fort Wayne & Chicago Railroad, Pennsylvania Railroad, Uniondale Cemetery, Highwood Cemetery, Approach Viaduct"
20090323-hopkins-0045,Old & New Wards,Plate 43,1910,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090330-hopkins-0003, Ward 1 & Parts of Wards 3 & 4,Plate 1,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Downtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Water st, Duquesne way, Penn ave, Liberty st, Point al, Fort st, First st, Second st, Greentree al, Third st, Marbury st, Exchange al, Forth st, Hay st, Evans al, West st, Short st, Redoubt al, Ferry st, Chancery ln, Market st, Wood st, Fifth st, Pitt, st, Cecils al, Sixth st, St. Clair st, Barker al, Seventh st, Irwin st, Eighth st, Ninth st, Hand st, Fourth st, Decatur st, Union st, Masters ave, Diamond st, Virgin al, Smithfield st, Sixth ave, Strawberry al, Seventh ave, Frieneit al,","Monongahela River, Allegheny River, Point Bridge, Union Bridge, Suspension Bridge, Ninth St Bridge, Pennsylvania Railroad"
20090330-hopkins-0004,"Ward 2 & Parts of Wards 3, 5-7",Plate 2,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Downtown,Allegheny County (Pa.),Pittsburgh,Bluff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wylie ave, Elm st, Washington st, Franklin st, Congress st, Wood st, Diamond st, Water st, Ross st, Fourth ave, Third ave, Second ave, First ave, Smithfield st, Cherry al, Grant st, Fifth ave, Sixth ave, Try st, High st, Dante al, Websters ave, Chatham st, Tunnel st, Old ave, Watson st, Hill st, Bluff st, Second ave, Greenough st, Iron al, Brewery st, Cross st, Shingiss st, Magee st, Boyd st, Chesnut st, Forbes st, Lomond st, Linden st, Gibbon st, Locust st, Cooper st, Moffat al, Eagle st, Bonus al, Maria st, Vickroy st, Cowards al, Federal st, State al, Verona al, Vine al, Denny al, George al","Monongahela River, Birmingham Bridge, Baltimore and Ohio Railroad, Monongahela Bridge, Pittsburgh, Cincinnati, and St. Louis Railroad, Pittsburgh, Cincinnati and St. Louis Railroad Bridge, Fort Pitt Incline,"
20090330-hopkins-0005,Parts of Wards 3- 5 & 7-9,Plate 3,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Downtown,Allegheny County (Pa.),Pittsburgh,Strip District,Allegheny County (Pa.),Pittsburgh,Crawford Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sixth ave, Plum al, Smithfield st, Grant st, Seventh ave, Montour al, Mittenberger al, Strawberry al, Garland al, Cherry al, Fountain st, Washington st, O'Neil al, Denny al, Chatham st, Hickory al, Clay al, Wylie ave, Faber st, Bedford ave, Polar al, Websters ave, Congress st, Elm st, Liberty st, Eleventh st, Watt st, Duquesne way, Ninth st, Hand st, Garrison al, Tenth st, Wayne st, O'Brien st, Forsyth st, Penn st, Exchange al, Stevenson st, Spring al, Twelfth st, Etna st, Thirteenth st, Fourteenth st, Fifteenth st, Pike st, Mulberry al, Hill al, Basin al, Fulton st, Cliff st, Fisk st, Gum st, Crawford st, Whitesides al ,Mercer st, Peach al,","Allegheny River, Pennsylvania Railroad, Pittsburgh, Fort Wayne, and Chicago Railroad, Cleveland and Pittsburgh Railroad, Ninth St Bridge, Railroad Bridge, Basin, Proposed Pittsburgh and East End Railroad"
20090330-hopkins-0006,Parts of Wards 6-8 & 11,Plate 4,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Downtown,Allegheny County (Pa.),Pittsburgh,Bluff,Allegheny County (Pa.),Pittsburgh,Crawford Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colwell st, Elm st, Webster ave, Fulton st, Wilson st, Wyley ave, Pasture st, Franklin st, Hazel st, Clark st, Clarient al, Towsend st, Locust st, Smallman al, Scott st, Bonnie al, Bank al, Carpenter al, Reed st, Crawford st, Tannehill st, Vine st, Arthurs st, Roberts st, Granville st, Enoch st, Linton st, Green st, Overhill st, Hoffers ave, Miller st, Peru al, Centre ave, Rose st, Charles al, Fifth ave, Dinwiddie st, Covington st, Craig st, Our al, Stevenson st, Price st, Magee st, Bluff st, Miltenberger st, Van Braam st, Marion st, Pride st, Ann st, Forbes st, Gibbon st, Locust st, Maria st, Vicroy st, Ivanhoe st, Isabella st, Second st, Quince al, Edna st, Hope st,","Baltimore and Ohio Railroad, Monongahela River, Catholic Burial Ground"
20090330-hopkins-0010,"Parts of Wards 12, 15 & 16",Plate 8,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Strip District,Allegheny County (Pa.),Pittsburgh,Polish Hill,Allegheny County (Pa.),Pittsburgh,Lower Lawrenceville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Twenty-Eighth st, Brereton ave, Thirty-First st, Twenty-Ninth st, Thirtieth st, Smallman st, Mulberry al, Penn ave, Liberty st, Sassafras al, Ferguson st Harman st, Fairview al, Thirty-Second st, Thirty-Third st, Putney al, Spruce al, Pine al, Boundary st, Sassafras st, Foster st, Haslet st, Denny st, Ligonier st, Thirty-Fourth st, Charlotte st, La Fayette al, Butler st, Thirty-Fifth st, Reed st, Leech st, Spring al, Thirty-Sixth st, Sycamore st, Union al, Peora al, Bank st, Church al, Cabot al, Prospect st, Melville al, Thirty-Seventh st, Thirty-Eighth st, South st, Market al, Mineral al, Thirty-Ninth st, O'Brien st, Johnston al, Osters al","Allegheny River, McCullough Island, Allegheny Valley Railroad, City of Pittsburgh Public Park, Pennsylvania Railroad, Pittsburgh Junction Railroad,"
20090330-hopkins-0011,Parts of Wards 15 & 17,Plate 9,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lower Lawrenceville,Allegheny County (Pa.),Pittsburgh,Central Lawrenceville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thirty-Ninth st, Penn ave, Fortieth st, Butler st, Davison st, Main st, Irwin st, Fisk st, Bates al, Banner al, North st, Locust al, Lycurgus al, Almond al, Forty-First st, Willow st, Valley st, Water st, Forty-Second st, Forty-Fourth st, Forty-Third st, Union al, Lawrence st, Summit st, Pleasant al, Forty-Fifth st, School al, Chislett al, Spruce al, Eden al, Long al, Forty-Seventh st, Cedar al, Forty-Sixth st, Home st, Hatfield st, Plumer st, Centre st, Hatfield al, Holly al, Modoc al, Antwerp al, Forty-Eighth st, Forty-Ninth st, Carlton st, Clay st, Hemlock al, Harrison st, Blackberry al, Fiftieth st, Fifty-First st, Snowden al","United States Arsenal, Allegheny River, Allegheny Valley Railroad, Pittsburgh Junction Railroad, Allegheny Cemetery, Bridge"
20090330-hopkins-0012,"Parts of Wards 13, 16 & 17",Plate 10,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,Lower Lawrenceville,Allegheny County (Pa.),Pittsburgh,Central Lawrenceville,Allegheny County (Pa.),Pittsburgh,Polish Hill,Allegheny,Pittsburgh,Upper Hill,Allegheny County (Pa.),Pittsburgh,Bloomfield,Allegheny County (Pa.),Pittsburgh,North Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thirtieth st, Harman st, Brereton ave, Dickson st, Thirty-Third st, Porter st, Harrison st, Hancock st, Hill st, Ridge st, Monroe st, Webster ave, Madison ave, Bismark st, Juniata st, Millwood ave, Fairmont st, Fayette st, Locust al, First st, Second st, Third st, Fourth st, Fifth st, Seventh st, Laurel ave, Sassafras st, Denny st, Liberty ave, Thirty-Seventh st, Howley st, Thirty-Eighth st, Clarissa st, Adelade st, Jefferson st, Camp st, Rampart st, Alpine st, Iowa st, Bellefield ave, Craig st, Allequippa st, Cold al, Orleans st, Silver al, Dover st, Winter st, Denver st, Neville st, Boundary st, Matilda st, Liberty st, Ella st, Quarry st, Juniper st, Laurel ave, Mary st, Minerva st, Isabella st, Panama st, Third st, Second st, First st, Fawn st, Elm st, Edmond st, Cedar st, Garnet al, Pearl st, Main st, Ganywisch st, Penn ave, Winebiddle st, Willow st, Torley st, Carroll st, Thirty-Ninth st, Fortieth st, William st, Cabinet st, Fisk st, Geneva st, Grant st, Davison st, Union al, Urbana al, Forty-Second st, Seibert st, Garden al, Wells st, Post st, Keller st, Colvin st, Cedar st, Forty-Fourth st, Sherman st, Forty-Fifth st, Cemetery st, Carleton st, McCollough st, Maryland st,","Allegheny Cemetery, St. Mary's Cemetery, United States Arsenal, Herron Hill Reservoir, Pennsylvania Railroad, Pittsburgh Junction Railroad"
20090330-hopkins-0013, Parts of Wards 13 & 14,Plate 11,1882,G.M. Hopkins,Philadelphia,Allegheny County (Pa.),Pittsburgh,North Oakland,Allegheny County (Pa.),Pittsburgh,Central Oakland,Allegheny County (Pa.),Pittsburgh,West Oakland,Allegheny,Pittsburgh,Middle Hill,Allegheny County (Pa.),Pittsburgh,Terrace Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reed st, Soho st, Wadsworth st, Wallace st, Emmett st, Centre ave, Allequippa st, Morgan st, Breckenridge ave, Berthold st, Robinson st, Wallingford st, Denny st, DeSoto st, Darragh st, Terrace st, Barn al, Apple al, Arval al, Locust al, Leman al, Wylie ave, Madison ave, Herron ave, Clarissa st, Anderson st, Clay st, Cherokee st, Shawnee st, Oak st, Meyran st, Atwood st, Forbes st, Bouquet st, Oakland ave, Fifth ave, Bayard st, Croghan st, Jonclaire st, Pierre st, Bellefield ave, Camp st, Iowa st, Alpine st, Craig st, Neville st, Dithridge st, Mawhinney st, Moreland st, March st, Boundary st, Henry st, Washington st, Winthrop st, Filmore st, Marbury st",Minersville Cemetery
